Data,ABT,ADBE,AMZN,AAPL,BAC,CVX,CSCO,KO,CMCSA,COST,LLY,XOM,HD,JNJ,JPM,MCD,MSFT,NEE,NKE,NVDA,ORCL,PEP,PFE,PG,SCHW,TMO,UNH,WMT,DIS,WFC
3T2019,3.848903544,10.46925736,4.178825609,16.32300984,0.842259709,3.707847211,11.88326363,7.914631775,3.948528322,8.158590308,18.00512494,2.516689346,11.52086137,7.143086786,1.009563198,9.722082742,3.82785754,2.446113708,5.207817441,6.409475465,2.011691723,7.198750065,9.755582413,3.171193603,1.022269855,4.748893864,6.085464772,3.229995614,5.971626526,0.857840994
4T2019,5.431084007,14.21539899,5.144551783,6.528134156,1.126914944,1.198257998,3.163516845,10.40159294,5.057817732,1.664365849,21.1739012,4.074495928,16.74855187,9.585488943,1.355633128,12.68216911,7.89514629,3.202453884,9.330125555,11.66982922,4.518350721,9.361274142,9.733176507,6.587721418,1.25984252,6.33082681,8.188557068,4.547804695,1.068435615,1.014186366
1T2020,0.844602183,4.501744131,1.145824858,10.45099875,0.153056122,1.51303253,6.418507951,2.972993097,0.84749315,3.696035423,3.54355421,-0.216411283,21.94160356,3.738944761,0.091258575,2.188933713,11.58840984,0.348980827,12.69641495,16.14784869,7.258231304,1.588253274,2.050067334,8.701923077,0.214413438,1.342693566,1.832683652,6.427620034,1.292815109,0.032957344
2T2020,1.600849133,9.512567699,3.011064054,14.09763537,0.275122479,-2.102030859,9.385736482,4.809428762,1.967455955,5.132219903,6.835132366,-0.536383629,3.822122342,5.948983458,0.235036717,3.185292427,14.69611133,1.389788539,8.100950801,3.943407586,8.779604636,3.361072326,3.846932009,10.85584093,0.366057071,3.156202815,5.278907748,1.749308692,-0.888518606,-0.087669129
3T2020,3.379053633,13.42910681,5.000017719,17.7255718,0.453686974,-2.198930347,11.8225043,6.476374712,2.700974195,7.306141551,9.27706731,-0.739575973,10.38216862,7.601952043,0.523555209,6.614095264,4.615599284,2.313620611,4.564315353,6.111993646,1.982456449,5.775686922,5.054669997,3.593024129,0.516030571,6.052044145,7.025747634,4.428726694,-1.227493066,0.016075163
4T2020,6.195897888,21.6603525,6.641137004,8.121642461,0.634622948,-2.319112557,2.288348789,8.898460411,3.907342562,1.961240181,13.28176767,-6.987528174,14.95688818,8.413095932,0.860318641,8.98876618,9.652229094,2.286112591,7.948673786,10.69528663,4.265820714,7.721862287,6.258226404,6.822798721,0.600900896,9.232172855,7.992842987,6.263976752,0.008915835,0.168835028
1T2021,2.463419661,5.047028217,2.509308926,15.53722587,0.271044501,0.578534627,4.936140835,2.505750447,1.181999993,3.918569504,2.893572141,0.83770261,18.22870178,3.591277085,0.387603623,3.008036694,14.50827023,1.25791862,11.65676385,15.04636866,8.224606084,1.888757345,3.076477477,9.799791057,0.263374135,3.544614825,2.42626882,5.428204803,0.563795256,0.2419952
2T2021,4.069934079,9.291689469,4.408593496,22.47422993,0.570118955,1.850036655,8.074891369,5.40945074,2.498880883,5.910186123,5.742642599,2.246441479,5.711962738,7.070392201,0.712436921,7.238920011,18.35675702,1.42356662,15.17488076,6.208598519,10.48456604,4.43253775,6.164665725,12.02947019,0.478476395,6.152323555,4.446198619,1.188176565,1.113633104,0.548613666
3T2021,6.886645437,13.72781518,4.979262878,26.97420528,0.809121275,4.420541117,10.86289835,8.116460279,3.917187912,8.569548492,8.001328159,4.312301003,12.64960647,9.006405249,1.009560419,11.20185104,6.113267624,1.702320301,4.942374133,11.08667529,1.998796004,6.796491303,10.3985758,3.447843635,0.703648107,8.243206522,6.355934192,3.007729971,1.231281525,0.808122764
4T2021,9.403425714,17.70125913,7.933439385,9.084684581,1.008930445,6.54977352,3.104781155,10.39065646,5.014044689,2.096681164,11.43650371,6.962643432,17.9115718,11.47029415,1.291121543,14.01039471,11.53680054,2.535625071,8.250892926,16.61006104,1.130995257,8.312675233,12.13604003,6.892007643,0.877455902,8.124218118,8.356031403,4.209498838,0.566619612,1.106121552
1T2022,3.306443985,4.873729597,-0.935810326,17.0078309,0.218236978,2.520397674,6.315376292,2.969254975,1.268270613,4.224927867,4.055687105,1.620763817,22.86298625,2.88693897,0.209422389,2.170695609,16.24981501,-0.311152506,11.94234907,22.06983955,3.247303118,4.596501796,4.280873146,9.761514594,0.205888832,2.393608419,2.326905866,5.693049089,0.863904215,0.189255192
2T2022,6.017358023,9.283597964,-1.399001258,23.51468441,0.427881936,6.975373736,9.695356531,5.03708315,2.515803349,6.322433127,6.067109188,6.613844372,5.525879295,5.60588328,0.440760636,4.654827221,19.93695867,0.61211043,14.99466779,3.578695921,6.145639862,6.142659205,9.104920887,12.62115214,0.501131664,4.292385652,4.495333924,0.854384867,1.59304958,0.360950954
3T2022,8.104284282,13.38618008,-0.700342234,28.29244093,0.66372639,11.25377789,12.56569009,8.126872209,0.806895575,9.218277593,9.074934421,12.02803173,12.402242,8.23473653,0.706645991,8.812080426,4.879594423,1.67829217,3.572819315,5.230471985,1.187945576,8.938080266,13.51676478,3.408094116,0.902931801,5.949014757,6.471958003,2.932859761,1.721250694,0.549488882
4T2022,9.313791343,17.50782257,-0.588317934,8.651264467,0.90215067,13.81713483,2.869301696,10.31769132,1.914294043,2.065821558,12.61835772,15.60069039,17.87916634,9.574763313,1.027786181,12.2480946,9.321303957,2.609242772,7.059802759,7.295988935,2.560150698,9.738900279,15.92606678,6.729813533,1.301805818,7.163884143,8.399910462,2.213958071,0.673349033,0.700791487
1T2023,1.786053067,4.676191548,0.683064228,16.30479287,0.255457785,2.581227578,5.679257095,3.195967311,1.452035046,4.233484921,2.529766943,3.206261455,22.37556413,-0.034699366,0.337098607,3.465001999,13.75470944,1.261512969,10.54734423,10.60657569,3.938611153,2.08937899,2.840243946,9.466754554,0.29931734,1.364913689,2.035399166,4.643149381,1.390719425,0.264578032
2T2023,3.671238106,9.131403118,2.077440239,22.09868731,0.498495452,5.009552028,8.874283546,5.722353132,3.034938412,6.190076702,5.67026672,5.504779104,5.070300841,2.648080715,0.700421897,8.15332461,17.56437268,2.900609122,13.5088327,4.5951417,6.327390166,4.916272183,3.585443843,12.19740294,0.566367875,2.820253972,4.080110221,0.773710177,1.322975911,0.529174128
3T2023,5.727562769,13.56136129,4.066890814,27.50983456,0.741209417,7.262614284,12.38365471,8.933366128,4.578430471,9.119633591,5.267501791,7.88214657,11.16943983,18.73046652,1.032364347,12.34380189,5.000392566,3.553246269,3.941716958,16.61184542,1.770792173,7.834682301,2.56626097,3.71824273,0.846373347,4.480872065,6.193297242,3.899718173,1.649001114,0.822098184
4T2023,7.816810992,18.22761006,5.763904413,9.593962333,0.833765441,8.183631972,3.682857201,10.9546278,5.704445812,2.155365354,8.187319061,9.926205832,16.33036506,20.97960109,1.278631612,15.0833173,9.384815474,4.118565094,8.139128565,32.27266012,3.66501891,9.109905966,0.952755175,6.667274188,1.027418093,6.031845714,8.455355838,4.086829697,1.087605044,0.990546803
